,document,label,label2
6266,다른 앱들은 다 작동이 잘되는데 지니는 수시로 네트워크 연결이 원활하지 않다고 나오는 걸까요허 참이상하죠,0,5
6269,통신연결 문제라고 하는데 한시간동안 통신문제가 지속될수도 있는건가요끊기는것도 너무 빈번하고 기다리는것도 한계가 있네요 불편해서 차라리 다른거 사용할까 생각듭니다,0,5
6274,와이파이나 다른 어플을 이용하면서 이런적이 한번도 없었는데 지니에서만 자꾸 이러네요,0,5
6287,와이파이랑 둘다 그러면 도대체 앱 사용할수있는건가요 ㅠ,0,5
6303,예전부터 계속 네트워크가 원활하지 않아 재요청 중이다,0,5
6305,제 핸드폰 데이터는 잘 되는데 말이죠ㅠㅠ,0,5
6327,로딩도 갑자기 너무 길고 네트워크가 원활치 않아 자동로그인에 실패 했습니다 라고 뜨네요 로그인하러 들어갔더니 러그인도 안돼유,0,5
6350,네트워크가 원할하지 않아 재접속 중입니다,0,5
6353,데이터도 무제한이고 다른앱은 엄청 빠르게 작동되는데 ㅈ니만 이래요 고쳐주세요ㅠ,0,5
6357,아까까지 잘 되던게 갑자기 네트워크 오류 뜨고 데이터랑 와이파이 껐다켜도 안되네요 돈 내고 들으면서 이렇게 불편하니까 다른 앱으로 갈아타고 싶을 정도예요,0,5
6380,네트워크 상태가 안 좋은 것도 아닌데,0,5
6381,왜이렇게 혼자 네트워크가 안된다고 로그인 다시하라로그인하려니 무한로딩또 안돼폰이 문젠가 싶어서 다른 유튜브나 어플 켜서보니깐 잘만 돌아가고 지니만 무한로딩이에요,0,5
6392,그래서 이걸로 반강제 쓰게됐는데 그냥 돈 오천원 더주고 엠넷이나 멜론쓰는게 나을듯 ㅡㅡ 허구헌날 네트워크불안정이래,0,5
6408,데이터 빵빵한데 무슨 데이터 연결이 안된다는 건지지니뮤직 빼고 다 되는데 아니 돈주고 이용권 구매해서 하는데 못 듣게 하면 어쩌자는 건지 이갓도 환불해주나 보니까 이런 오류 한 두번도 아님,0,5
6409,것 같은데 인터넷으로도 못 듣고 이런 그지같은 경우가 잏나 개빡쳐서 해지하고 갈아탈거임,0,5
6441,인터넷을 잘 되는데 이런 문제점 빠른게 개선 했으면 좋겠습니다,0,5
6453,신곡나올때마다 사용자가 많아져서 그런지 몰라도 계속 네트워크 상태가 안좋다고 뜨고 데이터 와이파이 빵빵한데도 들어가는게 접속지원된다고 들어갈수가 없네요,0,5
6468,네트워크 오류라하면서 계속 안되길래 앱을 삭제햇다 깔앗더니 재생목록 플레이리스트 전부다 삭제그럴꺼면 로그인 왜해요,0,5
6503,번번히 아침마다 앱 켜면 계속 네트워크 문제라고 해서 다른 어플 켜보면 잘 켜져요,0,5
6504,네트워크 문제 너무 많다,0,5
6519,핸드폰 잘터지고있고 다른 어플들은 잘만 되는데 지니만 계속 네트워크 연결이 안된다고 로그인도 노래재생도 안되네요,0,5
6522,노래 잘 듣다가 갑자기 네트워크 연결 불안정하다며 자동로그인 끊어지고 암거도 안되네요지니 홈페이지 들어가도 응답없음이라 나오는데 이런 상황이면 공지라도 남겨야하는거 아닌가요빠른 조치바랍니다,0,5
6554,와이파이로도 안되고 데이터로도 안되고노래 재생도 안되고 로그인도 안되고실행도 안되고 폰 전원을 껐다가 다시 켜도 안되고이런 경우가 종종 있는데 어떻게 안될까요ㅠㅠ,0,5
6560,데이터도 빵빵한데 한시간 째 네트워크 연결이 안되서 노래 재생이 안되네요,0,5
6566,몇번짼지 모르겠는데 돈은 잘 받아가면서 왜 툭하면 네트워크가 원활하지 않아 이러면서 음악이 안나오는데 그이유가 궁금하니다 내 폰 문제인가 싶어서 서치하면 그것도 아니고 유튜브는 잘 나오고 남들도 안된다고 뜨니까 내 문제는 아니고 지니 문제인게 맞고요 통신사 상관없이 그러는거 같은데 대체 왜 그러는건가요 ㅋㅋㅋ 자주 이러면 좀 짜증나는데,0,5
6567,네트워크 멀쩡해서 다른 어플 다 되는데 노래 스트리밍 잘하고 있다가 갑자기 뚝 끊겨서 봤더니 들어가지지도 않고 무한로딩 내가 문제인 줄 알았더니 리뷰 보니까 다른 분들도 그러는데 빨리 수정 부탁드립니다,0,5
6568,네트워크 오류 왜이리 자주나나요,0,5
6569,도대체몇번짼지엘티이 잘터지고 다른어플 다잘되는데 지니만 자꾸 오류 불안정하다고 로그인튕기고 멜론으로 갈아탈때가 된건지,0,5
6578,잘듣고 있었는데 어제밤에 노래 듣던 중 뚝 끊기더니 네트워크가 원활하지 않다고 함근데 다른 게임이며 페이스북 인스타 이런건 잘됨,0,5
6582,앱 내 실행속도 엄청느리고 네트워크가 원활하지않다는 문구와 에러만 뜨는데 일 키고 쓰는사람이고 집이라 네트워크 가장 안정적인 곳인데 뭔 이딴 에러가 앱 버벅거리고 노래 재생누르면 네트워크가 원활하지 않아서 잠시 뒤에 시도하라는 문구만 계속 뜨고 노래가 안나옵니다 ㅋㅋ,0,5
6587,네트워크가 불안정 하다고 안내메시지와 로딩만 계속 되고 있습니다,0,5
6602,왜 갑자기 연결이 안 되죠 와이파이 문젠 것 같아서 다른 앱 실행시켜 보니까 다 되서 데이터 켰는데 데이터로도 안 되고 전원을 껐다 켜도 안 되고 앱 지웠다 깔아도 안 되고 일 년 넘게 사용 중인데 이런 적은 처음이네요,0,5
6614,노래재생중에 네트워크연결 오류라면서노래재생도 안되고 분가량 계속 같은멘트만나오는데 수정좀해주세요,0,5
6653,다음 곡으로 넘어가려한다해됴 또 네트워크 문제뜨면서 버퍼링되면서 흐름 다 끊키네요 와이파이 데이터 다 문제도 없었습니다,0,5
6656,잘쓰고있었는데 최근데 데이터를 키고 음악을 들을려면 네트워크 재접속중이라고 뜨고 연결안된다고해서 와이파이쓸때만 노래듣네요차단 된것도 없는데 왜그러는거죠,0,5
6685,아니 지니 잘 듣다가 갑자기 네트워크 오류로 접속이 지연된다고 하는데 지니앱만 빼고 다른앱들 다 정상적이게 실행되는데 혹시나해서 앱을 번이나 지우고 다시 깔아봄 ㅡㅡ,0,5
6695,심지어 와이파이 상태도 아니고 데이터 상태에서 이 어플만 버벅거리는건 문제가 있긴 있는거겠죠,0,5
6704,다른어플다잘되는데 왜지니만 네트워크오류라고 지혼자로그아웃되고 다시카톡연계로그인하려면 로그인도안되고 노래한곡끝나면 또네트워크오류떠서 노래멈추고하짜증삼십분동안핸드폰도껏다켜보고 짜증나네요ㅡㅡ,0,5
6752,한곡 겨우 재생하면 다음곡 안넘어가고 네트워크오류 겨우 재생하면 네트워크오류 출근 분 걸리는데 그 사이에 오류가 너무 많이 나는거 아닙니까 공짜면 이해라도 하지 돈내고 듣는데 짜증날정도로 네트워크 오류나서 지니로 음악 안듣고 다운 받은 음악만 듣는데 제가 왜 돈내고 듣고싶은 음악 못들어야하죠,0,5
6755,아침부터 티비로 듣다가도 계속 뭔 오류가 있다면서 튕겨나와서 이상하다했는데 어플로 듣는데도 계속 네트워크오류라면서 안되네요,0,5
6780,이동시 자꾸 네트워크 연결지연이 지속적으로 뜹니다,0,5
6795,맨날 네트워크 타령하고 지금 먹통이라 지우고 다시 깔았는데도 안되고열빡치네요,0,5
6803,네트워크 오류라면서 자꾸 정지되고 터치도 안먹고 렉걸려서 짜증나요,0,5
6804,다른 앱들은 잘만되는데빨리 조치 좀 취해주세요,0,5
6807,뿐만아니라 네트워크상황이 않좋다고 끊김현상 매일발생합니다,0,5
6817,한번씩 네트워크가 원활하지 않아서 안들어가지는데 다른건 다 멀쩡하게 잘되는데 지니뮤직만 안들어가져요,0,5
6855,처음엔 노래 잘 나오더니 데이터도 잘 터지는데 계속 네트워크가 원활하지 않다고 나오면서 노래는 안틀어지고 아예 껐다가 다시 실행햇는데 아예 로그아웃되서 로그인도 안됩니다,0,5
6870,아니 제가 직접 돈 내고 다운 받았는데 오프라인에서 노래 들으려고 하니까 갑자기 한 노래만 틀어지고 다음 노래로 자동재생이 안되고 네트워크 연결 안되있으면 하나하나씩 다 틀어야 되네요 전엔 안그랬는데 왜 갑자기 이렇게 변한거져 이러면 돈내고 노래 들을 필요가 없네요,0,5
6871,제가 리뷰는 잘 안쓰는데 아니 한달간 돈 내면서 네트워크 문제어쩌고 로그인 다시하라는걸 여러번 합니다,0,5
6897,와이파이에서는 잘되는데 에서는 네트워크오류가 떠서 음악을 들을수가없네요 설정도 바꿔보고해도 안되고휴 아이폰쓰는데 차타고 다니면서 듣지를 못하네요,0,5
6900,네트워크 해결 하셈 왜 자꾸 네트워크 접속이 끈킴 요금제 비싼거 쓰고 그 혜택으로 지니 쓴다고 앱 그지같이 만드는 거임,0,5
6918,수요일부터인가 계속 로그인 안된다하고 네트워크 문제있다하고 다른 앱들은 드 잘들어가 지는데 지금 이기 뭐하자는건지 모르겠네요,0,5
6920,저 진짜 궁금해서 그러는데 이 네트워크 오류는 왜 맨날 있는건가요 제가 살다살다,0,5
6921,여기에 글까지 쓰네요웬만하면 다 참고 넘어가는데 오죽하면 쓰겠습니까네트워크오류로 재생할수없다해서 확인해보면 다른 인터넷이며 뭐며 다 잘되고 핸드폰 껐다켜도 안되고왜맨날 이러는거에요,0,5
6922,저 진짜 궁금해서 그래요다른 어플들은 별로 안이러는거같던데 왜지니만 이러죠,0,5
6955,몇번이나 시도해보고 찾아보고다시해봤는데도 계속 네트워크 이용하라그러는데 원래이런건가요 아님 뭔가 잘못된건가요ㅠㅠ,0,5
6962,음악 들으려고 하는데 네트워크 연결상태가 좋지 않다고 뜨는데 다른 어플은 잘만 되고 자동로그인도 그냥 풀리고 인터넷 검색해보니 지니 오류라고 기사도 나있네요,0,5
6971,근데 요즘따라 네트워크 연결이 잘 안된다고 많이 뜨네요 ㅠㅠ,0,5
6972,다른 어플들은 네트워크 잘 연결이 되는데 지니만 연결이 잘 안되요 ㅠㅠ,0,5
6975,실행 시키려고 하면 자꾸 인터넷이 안된다고 나오는데 이문제좀 해결해줬음,0,5
6981,네트워크가 원활하지 않아 서버를 재요청합니다,0,5
6982,메시지 뜨면서 음악 못 듣는데 전에도 말했지만 네트워크 탓 하지 말라고요 님들 서버 또는 앱 문젠데 멀쩡한 네트워크 탓하고 있네ㅋㅋ 툭하면 노래 못 듣는 음악앱이 존재 가치가 있는지 생각 좀 해보시죠,0,5
6985,연결이 안되요 지금 이것도 데이터로 쓰고있고 카톡도 잘하고있는데 대체왜 노래도 못듣고 그리고 재생추가 역순으로 설정해놨는데 대체 노래한개씩 추가하면 원래대로 돌아와서 귀찮게진짜 너무 짜증나네요,0,5
6996,지니 뮤직을 데이터로 재생을 하려고 들어가면 데이터가 원활하지 않아서 재로그인을 하게 되는데 제 핸드폰 문제인 줄 알고 핸드폰을 껐다 켜보기도 하고 지니 뮤직을 삭제했다가 다시 깔기도 해봤는데 재생목록에 있던 노래만 다 사라지고 달라지는 건 없네요,0,5
7050,카톡 페이스북 네이버 인스타 다 들어가지고 잘만 되는데 지니뮤직만 들어가면 데이터가 원할하지않다 라고 뜸,0,5
7068,다른 앱들 사용에는 전혀 지장이 없는데도 불구하고 지니만 네트워크 연결이 안된다면서 아무것도 실행이 안되네요 자동로그인도 풀리고요 꼭 고쳐졌으면 좋겠습니다,0,5
7069,와이파이나 기기를 껐다 키거나 앱 업데이트를 해도 소용이 없습니다,0,5
7090,음악이 듣고싶어 접속하면 한달에 두 세번 이상은 연결 지연되고 오늘은 연결 지연도 모자라서 삼십분째 인터넷 안된다면서 재생이 안됨 다른어플은 다 잘돌으가는데 네트워크 재요청 만 오만번하는 듯 공짜도 아닌 돈받고 하는 서비스를 이렇게 개같이 하는지 한달에 딱 이천원 정도의 서비스 같음,0,5
7092,제 데이터에 문제 생긴줄 알았는데 다른 앱들은 실행 잘만 되네요 몇 번째 인지 모르겠습니다,0,5
7104,인터넷 연결문제라고 해서 혹시나하고 멜론 가봤더니 멜론은 검색 잘만되는데 지니만 검색 응답시간도 늦고 어쩌다 한번 검색되고 뜬금없이 인터넷 연결 안됐다고 응답시간 초과 뜨고이럴줄 알았으면 안썼을듯,0,5
7109,갑자기 잘쓰고있다가 네트워크 오류라면서 접속이 안돼는데 네트워크 오류라기엔 다른 어플들이 잘 접속되서 단순 네트워크 오류는 아닌듯해요ㅜ,0,5
7115,자꾸 네트워크 지연이라면서 노래 스트리밍이 안되네요,0,5
7116,진짜 네트워크 상태가 안좋으면 타 스트리밍 어플에서 음악 재생도 원활하지 않을텐데 벅스는 잘만되던데요 멜론이랑ㅋㅋ 제발 서비스 개선좀 해주세요,0,5
7150,툭하면 네트워크가 원활하지 않다,0,5
7153,아무리 이유를 찾아도 지니 문제인데 이건 유튜브 네이버 카톡 등등 다 잘만 되는데 왜 지니만 네트워크가 원활하지 않다고 뜨나요 유독 지니만 렉이 잦아서 사용하기 너무 불편해요,0,5
7154,자쥬 듣는 것도 아니고 가끔 틀면 툭하면 네트워크가 원활하지 않다고 뜨는데 뭐 어떡하란거에요,0,5
7186,네트워크가 원활하지 않아서 재요청 중입니다,0,5
7187,이거 진짜 계속 떠서 앱 삭제 후 다시 깔았는데 다운받아서 저장해 놨던 음악들 다 사라짐 화가 난다 네트워크 원활 문제로 이렇게 화가 날 바엔 돈을 더 내서 멜론으로 돌아가는 것도 나쁘지 않다고 생각한다,0,5
7194,뭡니까 와이파이도 잘되고 도 잘되고 다른 앱들은 실행 잘만되는데 왜 지니 실행이 안되는거죠,0,5
7234,업데이트후 기가지니와 연결이 계속 안됩니다,0,5
7235,신속히게 고쳐주시길 바래요,0,5
7244,다른 어플은 잘만 되는데 왜 지니만 네트워크 지연이죠,0,5
7253,와이파이로 듣다가 네트워크 불안정이라길래 데이터로 바꿔서 앱켰능데 로딩도 겁나 오래걸리고로그인하래서 로그인햇는데 화면도 안넘어가고 다시 들어가면 다시 로그인하라 그러고 로딩은 겁나게 오래 걸리고 마음의 안정화 좀 시켜주세요,0,5
7272,데이터는 무제한요금제라 문제없습니다,0,5
7277,밖에서 로 접속해도 사무실 안에서 와이파이로 접속해도 계속 네트워크가 원활하지 않다고 하는데 왜 그러는거에요,0,5
7278,다른 어플들은 다 잘만 되던데요,0,5
7279,최근들어 네트워크 연결 상의 문제가 많이 생기네요,0,5
7280,지니를 오래 사용했던 고객이라 왠만하면 참고 사용하려고 했는데 최근에 네트워크오류 그 빈도가 너무 잦아져서 다른 곳으로 갈아타려고 합니다,0,5
7329,작년부터인가 음악재생중 네트워크가 원활하지 않다고 음악이 멈추고 휴대폰의 인터넷이 안됩니다,0,5
7331,지니를 삭제 후 다시 실행해서 로그인 할려고 하니 강제 종료 및 네트워크 접속이 안된다는 문구가 나타나서 아무것도 할수 없네요,0,5
7333,아이폰 프로에서 네트워크 연결 오류 계속 되서 이 앱 켜놓으면 다른 앱들까지 다 실행이 안되는데 언제 고쳐줄지 의문이네요결제를 하면 뭐합니까 쓰지를 못하는데,0,5
7362,네트워크가 불안하다면서 자꾸 노래가 넘어가다 로딩이 오래 이어지고 안돼요 네트워크가 절대 불안정한 상황이 아닌데도 지니만 안돼요 자꾸 듣다 조용해져서 지니 보면 끊어져있고 재생 눌러도 계속 로딩만 되고제대로 해결 좀 해주세요ㅜㅜ,0,5
7392,아니 와이파이가 빵빵하고 데이터도 빵빵한데 왜 계속 네트워크가 원활하지않다,0,5
7410,그리고 실행 안될때도 너무 많고 나머지 인터넷은 다 되고 심지어 노래도 나오는데 네트워크가 안좋아서 로그인이 안된다는게 말이 되나요,0,5
7415,데이터도 켜보고 와이파이도 해 봤는데 서버거 자꾸 원할하지 않다고 하네요,0,5
7417,왜 지니는 하루가멀다하고 오류가 나나요 음악 끊기고 로그아웃되고 다른어플 다 문제없는데 혼자 네트워크상태가 안좋다며 튕기고 렉걸리고 다시로그인하려해도 로그인 창 마저 렉에 오류에 요금제때문에 울며 겨자먹기로 쓰고있지만 정말 짜증나네요 단 한번도 좋다는 생각이 들지않는 어플,0,5
7418,저 다른건문제없는데 지금지니만안된다고하네요,0,5
7419,폰재부팅을해도안되요 유투브랑등등은다되거든요,0,5
7439,개월동안 사용 해왓는데 전에도 몇번 네트워크 상태로 인한 접속이 지연 된다고 하면서 어플에 들어가는 시간도 오래 걸리고 다시 로그인을 하라고 해서 로그인을 해도 되지도 않고 해서 핸드폰이 문제인가 하고 전원을 껏다가 켜도 똑같고 다른 어플에 들어가봣는데 지니가 이상한거더라구요,0,5
7449,제 폰의 문제인줄 알았는데 네트워크 환경 약하단 말이 많더라구요,0,5
7469,앱을 실행하려고 해도 노래를 틀려고 해도 네트워크가 원할하지 않다고 합니다,0,5
7470,와이파이 아주 빵빵한곳에 있고 심지어 데이터로도 해보고 지니 삭제했다가 다시 깔기 폰 껐다 켜기 등등 다 해봤는데 안 되네요 지니 무료로 듣는 것도 아닌데 좀 불편합니다,0,5
7479,이번에 차량을 사면서 프로모션으로 받았는데네트워크오류로 노래 재생 자체가 되지않네요년치를 받았는데 벌써부터 환불을 받고 안드로이드 쓰는 다른사람 주고 싶을정도네요최악입니다,0,5
7480,툭하면 노래 끊기고 데이터 연결 네크워크 안 된다 그러고ㅋㅋㅋ 로그인도 안 되서 문의도 못하는데 어떻게 하라는 거죠,0,5
7481,네트워크 문제 넘 많이 나옴,0,5
7507,버스에서 음악들으려고 지니 앱을 열었는데계속 네트워크가 원활하지 않아 자동로그인이 안된다고 하고 다시 로그인해도 연결이 안되요 다른 앱은 문제가 없는데 왜 지니만 원활하지 않다고 하는지결국 버스에서 내릴때까지 연결이 안되네요,0,5
7510,아니 무료도 아니고 돈 내고 사용하는건데 이렇게 어플 관리 안하는건 또 처음 봄 로딩만 계속 되고 화면은 넘어가지도 않고 무슨 네트워크 접속 안되서 안된다는 ㅈ까는 소리만 하곸ㅋㅋ 멜론은 잘만 돌아가는구만 지니가 이래서 멜론을 못 따라가는거임,0,5
7530,네트워크 연결상태가 원활하지 않다기에 제 데이터 문제인줄 알고 유튜브 등 다른 어플 실행해봤더니 잘만 되네요 지니 이런 문제 너무 잦아서 사용할 때 마다 스트레스 받아요,0,5
7535,오늘 노래 찾는데 네트워크 불안정하다고 수십 번이 뜨길래 한동안 업뎃 안 해서 그런 줄 알았어요,0,5
7560,와이파이도 잘 연결 되어있는데 들어갈때부터 안 들어가지더니 들어가면 로그아웃 돼 있고 네트워크가 원활하지 못 하대요 로그인 하려고해도 자꾸 튕기고 앱 삭제했다,0,5
7567,홈화면에서 노래나 가수 검색이 안되네요 데이터랑 와이파이 둘다 해봐도 네트워크가 원할하지않다고 잠시 후에 다시 하라는 경고창만 계속 뜨네요 ㅠㅠ,0,5
7577,멀쩡한 와이파이와 데이터지니만 쓰면 네트워크 문제라는데 네트워크 문제없는거 다 확인했는데 매일 매번쓸때마다 네트워크 문제로 뮤직허그 같은거 들을 때 끊기고 네트워크 에러 이러는데 정말 얼른 갈아탑니다앱관리좀 그리고 왜 가사지원제대로 안되죠지니가 가사지원 안되는거 원탑임,0,5
7579,왜 지니뮤직만 네트워크 문제 때문에 안된다고 안내가 뜨나요,0,5
7580,지금 이순간에도 네트워크 연결이 불안정하다고 뜨네요,0,5
7652,네트워크가 원활하지않다고 요즘 자주 뜨는데 노래 듣기가 힘들어요,0,5
7653,예전엔 잘됐는데다른 앱들은 데이터 잘 되는데 지니만 항상 원활하지않다고 하네요ㅠㅠ,0,5
7659,걸핏하면 네트워크 원활하지 않아서 재요청 중이라고 왜 그러지 도대체,0,5
7661,무슨 노래 하나 넘어가는데 네트워크 어쩌고 로그인을 다시 하라질 않나노래를 들으라는건지 말라는건지삼십분째 안돼는데,0,5
7664,평소에도 자주 렉걸리고 오류뜨고 그러는데 오늘은 또 다른 어플 아주 잘만 되는데 지니뮤직만 네트워크 불안정하다고 로그인도 안되네요,0,5
7668,카톡 인터넷 다 되는데 네트워크 안원활하다고 지금 로그인 번은하고 폰 번껐다키고 앱도새로다운받는데더 계속안되네요이번전에도 몇번씩 아이폰이랑충돌인지 안되더니유료로 이용권구매해서 듣는건데 이렇게몇번씩 지금 분넘게 여기에시간낭비하게만들면뭐하잔건지ㅎ,0,5
7669,인터넷이 안터지는줄알고 폰 끄고 다 해봤은데 카톡이나 다른 어플사용엔 문제옶는데 지니앱에서만 문제가 일어나네요,0,5
7670,왤케 노래재생도 수월하게 안되고 ㅠㅠ한두번도아니고 네트워크안된다는말로 로그인도 안되고 진짜 짜증나서 못 쓰겠어요,0,5
7677,하루종일 내내 트는 것도 아니고와이파이가 끊기는 문제도 아닌데 지니 앱만 들어가면 네크워크가 안된다며 로그아웃되는데요,0,5
7679,와이파이도 연결되어 있지 않았고 자꾸 네트워크 문제라고 로그인이 안되네요,0,5
7680,멀쩡히 잘 들으면서 헬스하고 있었는데 갑자기 뚝 끊기더니 네트워크 문제래요,0,5
7684,진짜 문제가 있는건가 싶어서 인터넷이랑 들어가봤는데 망할 것 지니만 문제에요,0,5
7696,출근길에 노래듣는게 유일한 낙인데 왜 네트워크를 못 찾죠,0,5
7699,아니 유튜브 카톡 페북 인스타 다 되는데 왜 지니만 네트워크를 못 찾는거냐고요 덕분에 아침부터 기분 안 좋네요,0,5
7711,아침부터 짜증나게 진짜 ㅋㅋ 네트워크 연결이 안된대 ㅋㅋ,0,5
7718,전에는 안 그랬는데 업뎃한 뒤부터 네크워크가 원활하지 않다는 메세지가 계속 뜨네요,0,5
7735,네트워크가 원활하지 않아 자동 로그인이 실패했다고 로그인하라고 뜨는데 제 데이터 문제는 아니구요,0,5
7736,자꾸 팅겨서 네트워크가 원활하지않다고만 뜨고 팅겨요ㅠㅠㅠㅠ,0,5
7738,왜인해줘둘째 사전공지를 왜안하고 갑자기 해셋째 지니는 트뚝 하면 서버불량으로 이용을못해 고객센터연락도안되고,0,5
7758,다 좋은데 가끔 사용할때 재생도 안되고 계속 네트워크 문제라 뜨네요,0,5
7759,근데 인터넷이나 페북은 다 잘되구요,0,5
7763,원래 안그랬는데 요즘 스트리밍 할 때마다 네트워크가 불안하다고 로그아웃 시켜버리고 노래 재생 조차도 안돼요 제 핸드폰 문제인가 싶어서 재부팅도 해보고 다른 노래 어플도 재생해봤는데 지니만 안되네요 확인 및 수정 부탁드릴게요,0,5
7764,다른 네트워크는 다되는데 왜 지니만 계속 네트워크 오류 뜨고 노래하나 재생하는데 렉이 엄청심하고 들어가는 것 부터가 렉의 시작입니다,0,5
7767,노래잘듣다가 갑자기 네트워크가 원활하지않다,0,5
7768,먄서 노래끊고 로그아웃되고 로그인하랴해도 네트워크 때문에 안된다 함 업데이트도 다 돼있는제멜론이랑 둘 다 이용중인데 멜론들어가보면 멜론은 엄청 잘됨,0,5
7786,갑자기 네트워크 연결 지연된다면서 로그인도 안되고 재생도 안돼요,0,5
7789,개인적으로 구글 미니 홈 신용카드만 가능하다니 체크카드도 해주세요,0,5
7845,버벅이고 연결실패떠서 네이버 실시간 위하고 한번만 더 그러면 멜론가입하러 갑니다,0,5
7858,계속 네트워크 통신 오류 메세지와 코드 를 띄움,0,5
7860,요근래 아침마다 접속이 안됨,0,5
7861,네트워크 접속이 불안정하다는데 어디 산골사는것도아니고 와이파이 켜놓지도 않음,0,5
7865,데이터만 메가 날렸는데 로그인도 안되고 멜론은 잘만 됩니다,0,5
7871,로그인하라고 계속 튕기고 로그인도 안되고 네크워크 연결때문이래서 와이파이 다끄고 하도 안되고 요즘따라 계속 안되네요 비싼돈주고 노래 듣는데 이렇게 계속 튕기면 어쩌자는거죠,0,5
7874,다른어플사용에는 전혀 느리거나 끊기는현상이 없는데 지니뮤직은 계속해서 네트워크 지연현상으로 로그인도 안되고 다음노래로 넘어갔을때 재생이 바로안되고 늦게 되는경우가 허다합니다,0,5
7877,와이파이 개 번갈아가며 시도해봐도 안되구요,0,5
7878,다른 것들 유튜브 트위터 네이버 멀쩡히 잘되는데 지니만 네트워크 때문에 안된다는 것도 이상하구요,0,5
7884,게다가 네트워크가 불안정할 때마다 로그인하기가 귀찮습니다,0,5
7893,오늘 한시간 동안 계속 네트워크 오류로 음악 재생도 못하네요 조치도 오랫동안 하지도 않으시고 정말 불편합니다,0,5
7894,이전에도 종종 네트워크 오류 발생했던 것 같은데 소비자를 위해 개선 필요합니다,0,5
7916,음악 재생 중에 계속 멈추고 네트워크 오류났다고 튕겨지고 한 두번이면 그냥 넘기겠는데 지금도 분째 노래가 재생이 안 되는데 이건 좀 아니지 않나요,0,5
7933,와이파이가 잘되는 곳에서도 데이터가 넉넉한 상태에서도 어플 들어가면 랙걸려서 노래 눌러도 노래가 로딩되는 그런것도 아니고 아예 재생도 안되고 랙걸려서 음악목록 위아래 움직이는 것도 안되서 앱 강제 종료해야하는게 너무 빈번하네요,0,5
7935,앱이 네트워크가 원활하지 않다며 로그인이 안되고 있습니다,0,5
7937,자동로그인 설정에도 불구하고 자주 로그인이 끊기며 스트리밍 무제한 서비스를 쓰고 있는데 로 네트워크를 바꾸거나 업뎃해도 로그인이 안됩니다,0,5
7940,네트워크가 계속 지연됐다고 하고 어플이 먹통이네요,0,5
7955,지금은또 네트워크 지연으로 들어가지지도 들어가도 뭐하나 눌리지도 않아요 보니까 저뿐만아니라 여러사람 겪는 불편인데 개선바랍니다,0,5
7967,서버가 구데기 인지 잘 듣다가 자꾸 네트워크 불안정 크리로 음악 재생이 안됨,0,5
7979,노래들으면서 자려고 하면 주기적으로 한 곡 끝나면 다음곡으로 안넘어가길래 지니뮤직 어플을 다시 키면 네트워크가 원활하지않아 재시도 합니다 라고 문구가 떠잇고 다시 재생을 눌러야 노래가켜지는데 이거 왜이러는건가요,0,5
7982,와이파이 문제 아니구요,0,5
7983,데이터 쓸 때도 그래요 곡이 넘어갈 때마다 답답합니다,0,5
7998,맨날 네트워크 오류래요 무슨 내가 돈내고 노래 듣는데 제대로 듣지도 못하고 데이터 와이파이 설정도 다 들어가봐도 다시깔아도 그냥 어플 자체 문제인 지 계속 그러네요ㅋ,0,5
8017,재설치해도 맨날 네트워크가 원활하지 않아 어쩌고 저쩌고 이ㅈㄹ,0,5
8018,네트워크가 원활하지않아 서버를 재요청 한다고 계속 뜨는데 다른 어플이나 유튜브를 들어가도 잘만 되는구만 자꾸 뭔 네트워크가 잘못됐다하는지 그렇다고해서 결제한거 연장 해주는것도아니고 사람들 지니욕하는거 이해안갔는데 이해가가네요,0,5
8022,옛날에도 가끔 그랬는데 요즘은 자꾸 연결에 실패했습니다,0,5
8023,다시 시도해주세요 라는 문구가 뜨면서 노래가 안나오네요 네트워크나 핸드폰에는 전혀 문제가 없는데 왜이러는걸까요,0,5
8026,잠실대로 지나고 있는데 유튜브도 고화질이 터지는 엘티이고 기가 가까이 남았으며 지니만 안되네요,0,5
8047,갑자기 지니만 접속하면 네트워크가 원활하지 않다고 뜨면서 작동이 안됩니다,0,5
8061,다른데서는 잘 터지는 데이터가 지니뮤직에서 로그인을 하려고 하면 네트워크 오류라면서 로그인미츄음악재생이 안됩니다ㅡㅡ,0,5
8086,왜 이러죠 다른 음악어플은 문제없이 되는걸 보니까 폰문제는 아닌것 같고 지니만 계속 네트워크 연결 안된다면서 로그인도 안되고 먹통이네요 조치 취해주세요,0,5
8088,자주는 아닌데 버스타고 이동할때 특히 어플이 계속 꺼지고 노래가 종료되네요,0,5
8132,네트워크 연결이 시간동안 안되는게 말이 되나요 업데이트해도 로그인도 안되고 한두번도 아니고 자꾸 이러면 갈아탈래요ㅠㅠ 뮤직어플이 여기만 있는거도 아니고ㅠㅠㅋㅋ 돈내고 쓰는건데 신경 좀 써주세요ㅋㅋ,0,5
8133,뭐하자는건지 진짜 저번부터 버퍼링 꺼짐증상 심하더니 이제는 업데이트 하고나서 아에 네트워크 최적화 버퍼링부터 시작해서 제 돈 주고 쓰는건데 돈 아깝네요,0,5
8164,점검 하는 거 다 좋은데 노래는 듣게 해주세요,0,5
