,document,label,label2
10367,너무 화가 나네요 직업 특성상 노래를 틀고 수업을 진행하고 노래가 중간에 끊기면 절대 안되는 사람인데요,0,2
10368,오늘도 역시나 모든 알람을 다 끄고 수업을 진행했는데 노래가 초단위로 한번 끊기더군요 심지어 수업을 중단하고 핸드폰을 껐다 켰는데도 현상이 지속되었습니다,0,2
10381,영상이나 뮤비는 자동연속 재생이 안되나요 플레이리스트에도 담기 기능도 없고 한곡씩 클릭해서만 감상할수있고 화질선택도 매번해야하고 불편하다기보다 쓸수가 없네요,0,2
10382,화질선턕도 일괄적으로 할수 있고 담기해서 연속재생할수있게 개선 할수없나요,0,2
10396,노래를 자주 듣는편이라 자동 로그인으로 해놓은 상태인데 자동 엡뎃이 되더니 로그아웃되버렸어요,0,2
10397,아이디 찾기를 하니깐 이메일이며 핸드폰 등록이 안 되있다그러고 엠넷 전환자라 안되는건가요 고객센터는 분동안 수화기를 들고있어도 연결이 안되고 전환은 참 쉽게 했는데 아이디 비번 찾기가 너무 어렵네요,0,2
10403,서버와의 연결이 만료되어 재시도 합니다,0,2
10404,음악을 듣고 있다가 다른 구간으로 이동하고 싶어 구간 이동드래그를 한 경우 위의 팝업창이 뜹니다,0,2
10433,동기화 가능한 곡 갯수랑 플레이리스트 최대 곡 갯수 좀 맞춰주세요,0,2
10434,노래가 개 넘으면 동기화 할때마다 초과되는 곡 갯수만큼 선택 해지해야되는데 이때 곡 하나하나 지워야되는게 너무 불편해요,0,2
10435,제 플레이리스트가 곡인데 플레이어로도 듣고싶어서 재생목록 동기화 하려고 하면 노래 개는 선택해지해야함,0,2
10436,그것도 일일이 드래그도 아니고 클릭 번 이 짓을 새로운 곡 추가해서 피씨에서 들을 때마다 해야하니까 너무 불편해요,0,2
10450,갑자기 더 불편해짐 데이터세이프 이용권 결제해서 쓰고 있는데 기존엔 곡플레이리스트에 있던 곡이 따로 관리됨 플리에 있는 곡이 곡 목록에 없어도 음악파일 저장 잘 돼있고 재생 잘 됐는데 갑자기 외부에서 데이터 켜놓고 플리로 재생하기만 하면 플리에 있던 곡이 자동으로 곡 목록에 추가됨 그것도 플리에서 재생되는 곡이 바뀔때마다 플리에 있는 모든 곡이 곡 목록으로 넘어감,0,2
10451,그것때문에 앱 오류는 기본이고 저장공간 부족에 곡 목록에 저장된 곡이 정신 놓고 들으면 곡 넘어감,0,2
10452,잘 쓰고 있었는데ㅠ 솔직히 로그인 오류는 백번 참고 로그인 다시 하면 되지만 이건 심각한 문제라고 생각합니다,0,2
10466,별점 낮으면 리뷰 등록 못 하게 막았나봐요 몇 번째 계속 쓰는 건지 이번 엠넷이랑 지니랑 통합되어서 어쩔 수 없이 넘어와서 사용 중인데 엠넷 처음부터 모으고 정리하고 선별해 놓은 플레이리스트는 넘어 오면서 곡끼리 다 엉키고 섰여져서 쓰레기같이 되었고 기본적으로 보는 것이 가능했던 방송 프로그램들이 이제는 개별 구매해야지 겨우 보는데 또 기간 제한까지 있고 이전 엠넷은 음악과 함께 방송프로그램 즐기는게 강점이었는데 이젠 뭐 그마저도 없으니 돈 버시는 것도 중요하시겠지만 이전해온 곳이 전에 사용하던 곳보다 낙후되고 서비스 질이 낮으니 이전 엠넷에서는 하루의 시작과 끝을 음악ㄱ하 관련 프로그램보면서 즐겁게 지냈는데 서비스 회사가 바뀌었다고 음악듣는 게 고역이 될 줄은 몰랐네요,0,2
10470,재생목록에서 눌러도 재생이 안되는 노래들이 존재함 이유가 뭔지 전혀모르겠음 다른노래 듣다가 그 노래 눌러도 재생이 안됨,0,2
10471,재생버튼을 눌러도 재생이 안되는 노래가 존재함 목록에 추가하고 잘 들었던 노래임,0,2
10481,재생목록에서 순서대로 재생하고 있으면 끝나고 한 곡 넘어서 재생됩니다 있으면 중간에 하나씩 안트네요,0,2
10484,노래 정리 할려고 스크롤업다운하면 다른노래의 위치가 혼자 바뀜,0,2
10494,최근 업데이트때문에 그런것같은데 일부라고 하기엔 너무 많은 곡들이 서버와의 연결이 만료되어 재시도 합니다,0,2
10495,메세지가 뜨면서 재생이 안됩니다,0,2
10496,재생이 되는곡도 있고 안되는 곡도 있기에 네트워크 문제는 아니고 앱도 한번 지웠다가 다시 깔았봤으나 여전히 똑같습니다,0,2
10503,플레이리스트 탭이 선택되어있는데 기본 플레이리스트가 나오는 일시적인 버그 권리사 요청 금지곡이라는 팝업이 뜰 때 자동 재생이 중지되는 현상 이 두가지입니다,0,2
10525,또 검색이 안되요 홈 기능 같은 건 정삭적으로 작동되고 와이파이도 아무 이상 없는데 유독 검색 기능이 갑자기 안되네요,0,2
10526,뭔가를 검색해도 하얀 배경만 나올뿐 아무것도 없고요 새로고침,0,2
10527,눌러봐도 네트워크 지연 어쩌고 하면서 검색이 안되요 와이파이 지니 데이터 다 껏다 켜봐도 똑같구요,0,2
10531,다른 부분은 다른 사용자분들께서 말씀해 주셔서 넘어가는데 플레이 리스트 여러개 생성해 놓아도 하나의 플레이 리스트에서 음악을 재생 시키면 왜 다른 플레이 리스트에 있는 음악으로 넘어가나요 필요에 따라 구분 해놓았는데 이렇게 전체 무작위로 돌아간다면 플레이 리스트를 왜 구분 해주셨는지 의문이 갑니다,0,2
10553,앱 업뎃이후로 그런것 같은데 계속 로그인도 안되고 홈화면 곡정보 하나도 로딩이 안됩니다,0,2
10554,네트워크가 원활하지 않아 접속이 지연되고 있습니다,0,2
10555,라는 에러만 반복할 뿐입니다,0,2
10556,지금 이 구글마켓을 비롯해 유투브 등 인터넷 사용하는 다른 모든 어플은 쾌적하게 정상적으로 사용 가능한데 지니만 주넘게 이상태입니다,0,2
10557,캐시 데이터 날리고 해봐도 똑같고 앱삭제후 재설치하고 모든권한 허용해봐도 똑같습니다,0,2
10565,저도 정말 평가 안 남기는 스타일인데 남겨봅니다 일단 플레이리스트 추가 순서 바꾸기 시스템이 이상하게 불편합니다,0,2
10580,그리고 로그인상태서 자꾸 네트워크 오류는 왜뜨는가요 자꾸 재로그인하라네요,0,2
10640,음악을 추가 할 때 듣던 음악이 끊기고 넘어감,0,2
10641,물론 앨범에 들어가서 버튼을 누르면 재생목록에 추가가 되지만 앱을 처음 다루는 사람은 잘 모르기 때문에 재생버튼을 누르게 됩니다,0,2
10642,이 메뉴에 듣던 음악 유지한 상태로 재생목록 추가가 되었으면 합니다,0,2
10646,현재 재생목록에 추가하고 다시 플레이 리스트로 넘기면 되지만 번거롭고 또 다른 문제가 생깁니다,0,2
10647,플레이 리스트로 넘길때 순서가 바뀐다 위에 말했던 내용처럼 현재 재생목록에 여러 앨범을 추가 시키고 다음에 플레이 리스트로 넘기면 곡 순서가 뒤죽박죽이 됩니다,0,2
10648,몇십곡이 되는 노래를 넘겼는데 순서가 뒤죽박죽이 되면 현자타임이 오네요 업데이트가 되길 희망합니다,0,2
10649,지금 리뷰만 봐도 끊김현상 로그아웃현상 네트워크 오류현상은 소프트웨어상 문제가 명백한데 고객문의로 글을 남겨달라는 동문서답 복붙하시면 돈내고 사용하는 입장에서 답답하지 않을까요 소수가 아닌 다수가 동일한 현상을 겪는거면 어플문제지 폰기종과 설정문제가 아닌데 말이죠,0,2
10661,곡중에 곡은 재연결 한다고 뜨고 노래 버퍼링까지 쓰고싶지 않을정도에요 ,0,2
10663,지니의 좋은 점이 다음 음악 미리 확인 할 수 있어서 원하는 노래로 바꿀 수 있었고 중복곡 재생이 안돼서 좋았는데 이젠 바꾸고 나면 자꾸 목록이 바뀌어 있다던가 아니면 곡으로 자기 스스로 한정 지어서 반복 재생한다던가뭘 잘못 눌렀나 싶으면 그것도 아닙니다음악 앱 중 제일 좋아하는데 업뎃하고 불편해졌네요,0,2
10674,처음 지웠을땐 전체곡을 재생해도 계속 한곡만 나와서임두번째도 마찬가지고 그렇게 지웠음,0,2
10678,플레이리스트에 곡 추가가 안 되는 거면 모르겠는데 말이죠,0,2
10694,이번에 업데이트를 했는지 플레이리스트가 살짝 바뀌어 있던데요 원래 곡수가 곡이 들어있던 리스트에 업뎃후에 곡으로 줄어있더라구요,0,2
10695,표시는 곡으로 뜨는데 번째 곡 이후로는 안뜹니다,0,2
10696,플레이리스트 빨리 개선시켜주세요,0,2
10697,뒷 노래가 뭐뭐 있었는지 하나하나 기억도 하기 힘든데 이렇게 없애버리면 곤란하죠,0,2
10698,플레이리스트 부분은 기존 상태로 되돌리든 해서 빨리 처리되었으면 좋겠네요,0,2
10700,그런데 디엠알 저장곡에 있는 노래들은 원래 데이터나 와이파이없이도 감상할수있는걸로 알고있습니다,0,2
10701,그런데 뒤쪽에있는곡들은 와이파이와 데이터없이 감상이 안되더라고요 왜인지 알아주시면 감사하겠습니다,0,2
10703,외부에서 데이터없이 디엠알 저장곡 듣는경우가 많은데 알림이 너무많이뜨니까 불편하더라고요 개선해주시면 감사하겠습니다,0,2
10705,방금 들어갔는데 제 노래 리스트에 있던 모든 노래가 다 사라져있던데 이게 무슨 일인지 모르겠네요,0,2
10706,아무것도 안 했는데 이러네요 업데이트도 전에 되있어서 업데이트때문은 아닌거 같아요,0,2
10707,삭제 리스트에 들어가봐도 전에 지웠던 기록만 있고 나머지 평소에 듣던 노래는 역시 없었습니다,0,2
10713,심지어 로그인상태에서 버그 투성이,0,2
10715,전에는 재생목록에서 꾹 누르면 여러곡을 선택할수 있었고 그걸 삭제할수도 있었고 한 곡에서 옆으로 스와이프 하면 삭제할수 있게 메뉴가 떴었는데 그런것이 전혀 안됩니다,0,2
10716,지금 재생목록에 있는 곡 중에 몇개를 삭제하려면 일일히 메뉴에 들어가서 삭제를 해야되는 상황입니다,0,2
10717,와이파이 데이터 다 문제 없는데 계속 네트워크 오류뜨고 들어갈 때마다 로그아웃 되어 있어 재로그인 해야 하는 점 노래 한 곡 듣고 다음 곡 넘어갈 때 또 네트워크 문제 생기며 노래 끊기는 점 리뷰를 보니 저 뿐만이 아니라 다른 분들도 이용에 불편을 겪고 계신 것 같은데 빨리 조치 취해주셨으면 좋겠습니다,0,2
10740,개월 사용하면서 가장 큰 불편함이 네트워크 오류 시도때도 없이 로그아웃되면서 음악이 꺼짐,0,2
10741,그리고 갑자기 로그아웃되면서 로그인을 해야함,0,2
10742,월정액 결제하고 듣는데도 아무 이유없는 로그아웃 네트워크 오류로 인한 음악 정지 기본 어플만도 못함,0,2
10743,월정액 해제함 답변 주셔서 추가할게요 백그라운드 제한한적 없고 단말기 배터리 제한해서 사용한 적 없어요,0,2
10746,자동 로그아웃하고 네트워크 오류도 그렇고 조작된 음악랭크는 왜 자꾸 올려놓나요 플로나 다른걸로 갈아탈겁니다,0,2
10750,그런데 저번에도 그러더니 이번에도 네트워크가 원활하지 않아 접속이 지연된다고 뜨면서 원하는 노래가 검색 자체가 되지 않습니다,0,2
10751,와이파이나 데이터에 문제가 있는게 아니라 앱 자체에서 기능 문제가 있는 것 같은데 빨리 해결해 주셨으면 좋겠습니다,0,2
10759,진짜 엠넷에서 강제적으로 넘어왔는데 너무 불편하다 재생목록을 분명 다른앨범에서 재생중인데 자꾸 듣기이모티콘을눌러도 전앨범에 노래가추가되네 ㅡㅡ,0,2
10760,그리고 노래는 맞게나오는데 앨범은 다른걸로나오네,0,2
10761,재생중인노래 멜로망스 화면에나오는노래는 사랑에연습이있었다면 이럴거면 엠넷으로 돌려줘라 이라는 폴더도 없고,0,2
10762,진짜 별로에요 노래 다운로드 받지도 않은 곡들이 중복으로 많이 나오고요 또 그 곡들은 안지워져요,0,2
10788,에서 지니 로그인 하고난 후 모바일로 곡 좋아요 누르려고 하려니 다시 모바일로 로그인 해야하고 너무 번거로운 것 같아요,0,2
10789,검색 기능도 너무 느리고 가끔 재생 오류나서 한 번에 노래가 재생되지 않는 경우가 많아요,0,2
10812,가끔 로그인이 풀려요,0,2
10817,와 에서 이용할 수 있는 이용권을 사용중이더라도 에서 로그인 하면 에서 다시 로그인을 해야됩니다,0,2
10818,그러한 작업 없이 음악은 들을 수 있으나 곡의 좋아요 기능을 사용할 수가 없습니다,0,2
10819,이러한 현상은 여러 기기에서 로그인 했을 때 발생된다는 수차례 답변이 있긴 하나 와 모바일에서 들으려면 당연 여러 기기에서 로그인 될 수 밖에 없지요,0,2
10843,또한 갑자기 어플 스스로 로그아웃도 됩니다,0,2
10852,그냥 지웠다깔자 싶어서 앱을 다시 설치했더니 아주 화가 나게도 제 플레이 리스트가 초기화되어있네요 덕분에 곡 넘는 곡들 다시 골라담아야하게 생겼구요ㅋㅋ,0,2
10856,저장된 는 왜 플레이리스트에 등록이 안되게 바뀐건가요 지니뮤직에는 없는 음악 또는 자작곡같은경우 재생목록에 넣을수 없어 불편합니다,0,2
10867,마이페이지에서 사진을 바꾸려 할 때 사진을 클릭하면 제가 클릭한 사진이 아닌 다른 사진으로 미리보기가 나오더라구요,0,2
10868,적용했을 경우 제가 바꾸고자 했던 사진으로 바뀌어서 괜찮지만 미리보기로 크기나 위치 조절할때 다른 사진이 뜨는갓 때문에 약간의 불편함이 있는것 같습니다,0,2
10874,이용하면서 중간중간 연결 불안정하다고 메세지 출력되고 한텀 지나서 재생되고 데이터로 듣고있는데 연결불량 왜뜨는지요,0,2
10908,다만 쓴 기간이 오래됨에 따라 재생목록이 곡이 넘게 되었는데 재생목록 동기화시에 곡이 넘으면 동기화가 안되어 목록 편집을 하라고 하더라고요 재생목록 동기화시 곡 수의 제한좀 늘려주셨으면 좋겠습니다,0,2
10916,제가 사용해보니깐 노래듣는것은 괜찮은데 뮤비볼때랑 노래검색할때가 문제가 있는거 같아요,0,2
10917,뮤비볼때는 계속 한번씩 보다가 멈춰지고또 재생하다가 멈춰지더라구요,0,2
10918,그리고 제가 여기저기 지나가다가 노래가 괜찮아서 노래를 검색할려고 노래검색할려고했는데 네트뭐크가 안된다고 해서 검색을 못하는것이 한두개가 아니라서 그러는데 이 문제점들을 고쳐주셨으면 좋겠습니다,0,2
10938,만 개인이 가지고 있는 파일 지니로 연결해서 들을 수 있는 것은 좋은데 플레이리스트에는 추가가 안되더라구요,0,2
10939,원래는 됐었는데 언젠가부터 플레이리스트에서 곡 추가로 가면 재생목록에 있던 파일곡은 안나와서 추가할 수 없게 바뀌었습니다,0,2
10940,추가할 수 있게 수정 부탁드려요,0,2
10944,곡을 추가할때 오류가 있는것 같은데 개선해주지면 감사하겠습니다,0,2
10945,앱을 지우고 재로그인을해도 개선되지 않았습니다,0,2
10952,음악이 왜 이렇게 끊기죠 이런식으로 노래가 계속 나와야 하는데 나오고 끊겨서 보면 여전히 일시정지버튼은 활성화되어 있고요 그거 누른 뒤 재생버튼을 눌러야 부터 다시 노래가 시작돼요 데이터를 써도 와이파이를 써도 똑같아요,0,2
10953,너다섯곡마다 끊기는 현상 반복돼요,0,2
10955,곡이 넘게 정리된 개인리스트에서 곡 두어개를 삭제하는도중 갑자기 초성 순 위로 모든 곡이 삭제되고 개 곡만 남았습니다,0,2
10956,연결이 수시로 불량합니다,0,2
10957,가사 지원 싱크가 안맞는것 투성이며 팝송의 경우 미지원이 많습니다,0,2
10958,뭐만 하면 로그아웃되서 재로그인 요청에 로그인해도 분 미리듣기만 가능합니다,0,2
10979,두곡만 다운받고싶은데 일곱곡 결제할수 밖에 없게 만들어놨는데 오류보고합니다,0,2
10980,이번에곡 다운받으려했는데 함찬 예전에 다운로드시도했다가 결제창에서 빽할 다섯곡 추가되서 총 일곱곡 구매했습니다,0,2
10981,재생목록에서 선택할때 해당곡 목록에도 없었고 따로 설정해서 지울수도 없게 되있습니다,0,2
10982,멜론 개별곡 구매 캐시구매로 바꿔놓고 모바일캐시충전 막아놔서 지니로 넘어왔는데 지니 관계자분들 시정해주시면 만족하고 잘 쓸것 같습니다,0,2
10995,카카오톡 아이디의 경우 로그인을 회 실패하면 로그인이 안 됩니다,0,2
10996,정상적으로 비번을 변경한 이후에 로그인을 시도해도 비밀번호를 변경하라면서 다른 페이지로 유도하는데 해당 페이지에서 인증을 마쳐봤자 해당 에서 바꾸라는 말만 반복될 뿐입니다,0,2
10997,비밀번호 변경 페이지에서 변경하는 건 지니 자체 아이디만 가능하게 해 놓고 아이디는 직접 바꾸게 해 놓고서는 정작 해당 에서 비번을 바꿔봤자 인식을 못하네요,0,2
11008,저는 여러전자기기와 하나의 지니뮤직을 공유하다보니까 다른기기에서 연결되어서 음악재생이 중단되는 상황이 정말많아서 불편합니다,0,2
11013,거기에 로그인 풀리는 오류 아직도 수정못함 이현상 발생한지 한참됐는데 오류도 묵혀서 발효시킬려고 하는건지 몇번째 글남기는건지도 모르겠지만 개선되는건 하나도 없음체감상 뭐하고 있는건지 이렇게 리뷰남기고 답변달아주는건 그냥 형식적인거에요,0,2
11033,걸핏하면 노래 끊기고 잘듣다가 연결문제 있다고 재생 멈췄다가 첨으로 돌아가고 와이파이존에서만 그러는게 아니라 데이터로 연결해도 이러면 어짜란거죠,0,2
11048,플레이리스트 저장한 걸 잘 듣다가 다음날 들으려고 보면 재생목록이 없다고 뜨며 다시 저장해 놓은 걸 리스트 추가해서 들어야 함,0,2
11059,캡처 이미지로 플레이리스트 만들수있대서 써봤는데 뭔가 이상합니다,0,2
11060,가수와 곡명은 맞지만 콘서트 라이브 앨범으로 노래가 추가되어있기도하고 이전 제 플레이리스트에는 없던 곡이 근본없게 추가되어있는 경우도 있습니다,0,2
11061,또 아예 다른 가수가 부른 곡명만 같은 노래가 추가되어 있는 경우가 너무 많습니다,0,2
11063,로컬음원은 플레이리스트에 담을 수 없습니다,0,2
11064,저번부터 저를 비롯한 많은 분들께서 해당 기능 불편을 제기하던 사항이었습니다,0,2
11065,이번에 업뎃됐길래 문제가 해결됐나 싶어 호다닥 업뎃설치했는데 아직 그대로네요 다른 음원 사이트에서 받은 것도 아니고 지니에서 받은 음원들인데 왜 지니 플레이리스트에 담지 못하는 건가요 개선 노력하겠다는 복붙 답글 말고 일시적 오류든 뭐든 좋으니 해당 문제의 원인을 알려주셨으면 좋겠습니다,0,2
11066,동시에 현재 음원의 더보기를 누르면 추가적인 음악 정보가 없다는 알림이 뜹니다,0,2
11072,그런데 재생이나 기타 앱의 기능검색 가사 보기 심지어 화면 터치까지 자잘한 렉이 발생합니다,0,2
11085,네트워크 불안정 렉과 버벅임 치명적일정도로 심함,0,2
11093,랜덤재생으로 듣고 있는데 얼마 전부터 한 곡 넘어갈 때 마다 서버와 연결이 끊겨 재시도 한다는 팝업이 떠요,0,2
11103,연결상태가 원할하지않다고 딜레이 엄청되고 오류 엄청나고 넘 불편해요,0,2
11105,그리고 뮤직추천들이 업뎃이 너무 안되서 그런지 늘 보던거만 있고 다른 스트리밍어플들은 다양하게 니즈를 파악하고 추천해주던데 지니는 그런점에서 너무 떨어져요,0,2
11114,노래 재생중 끊김현상 너무 자주 발생하며 네트워크 지연이라는 경고문구 후 재상되는 노래를 중단해도 계속 재상되며 다시 재생시 노래가 번들리네요,0,2
11117,재생 되는 음악을 음성 검색 호출로 인식하고 오작동 하는 것 같습니다,0,2
11140,로그인도 갑자기 풀리고 며칠전부터 이런현상이 지속되어 리뷰남깁니다ㅠㅜㅜ,0,2
11143,사운드 검색 기능을 가장 많이 사용하는데 필수 데이터가 없다는 메시지가 뜨면서 실행이 안 됐습니다,0,2
11144,알고보니 다른 기기에서 로그인 했다고 로그아웃 된 상태였습니다,0,2
11145,다른 기기에서 쓴 적도 없을 뿐더러 로그아웃 됐으면 다시 로그인 해달라고 해야지 필수데이터가 없다는 말을 누가 이해할 수 있을까요 많이 개선돼서 좋은데 여기저기 엉성한 부분이 있어서 좀 아쉬워요,0,2
11146,음악 앱들 중에서 버그가 제일 심한 것 같아요,0,2
11147,특히 편집 사용할 때 갑자기 음악들이 위치가 바뀌질 않나 앨범 듣고 있었는데 번 트랙 듣고 있는데 갑자기 번 트랙이랑 번 트랙 뒤바뀌고 번트랙을 중복으로 들어야 하고 정말 버그는 꼭 고쳐줬으면 좋겠습니다,0,2
11155,근데 불편한 기능이 몇가지 있어요,0,2
11159,그리고 새로 생긴 시스템인 것 같은데 어떤 노래를 검색했을 때 나오는 요 노래 한 곡씩 아래 전부 그게 떠있으니까 노래 찾기도 한 가수의 노래를 한 번에 보기도 너무 불편해요,0,2
11160,연결에 문제가 있어 재시도합니다,0,2
11170,플레이리스트 내에서 곡추가 할때 곡추가 안내창은 뜨고 정작 추가는 안되네요 재생목록이나 일반검색으로 곡 듣기후 플리에 담기 하면 되는데 말이죠,0,2
11171,기능이 왜 안 되는 걸까요 내내 잘쓰다가 왜그런지 모르겠네요,0,2
11172,혹시 최근에 업데이트가 있었거나 업데이트 과정에 문제를 만들었거나 버그가 생긴게 있었나요,0,2
11180,정확한 가사나 가수이름을 검색해야 됨,0,2
11181,비슷한 곡으로 검색할경우 찾을수 없음,0,2
11182,최근몇달전 업데이트 됐던데 가수를 검색하고 모든 곡을 볼수있는 스크롤창이 없어짐 한곡 보이고 밑에 같은곡 보기 밑에 한곡 그밑에 같은곡 보기 이런식 연계성 달정도있음 그외에는 똑같음다른 어플과 차별성이 없음,0,2
11185,그리고 요금제가 바뀌어서 기존 이용권을 이용중에 해지 신청하고 포인트로 이용권을 선택했는데 그러면 자동으로 현재 이용중인 이용권이 끝난 뒤부터 포인트 이용권 기간을 세야하는 거 아닌가요 아직 기존 이용권은 해지신청을 한 거지 기간이 남았는데 왜 포인트 이용권이 동시에 적용되는건가요 당연히 기존 이용권 만료 기간이 지나고 포인트 이용권 적용이 되어야하지 않을까요 이런 걸 일일히 사용자가 지적을 해야 바뀌는 부분인건지 모르겠네요,0,2
11186,한달에 한두번쯤 스트리밍 및 로그인 되어있는데도 불구하고 분초 무료듣기라고 오류뜨고 음악 지혼자 넘어감,0,2
11187,재생목록 오류가 있음,0,2
11188,마이플레이리스트 듣다가 갑자기 타 플레이리스트로 넘어가짐 이 오류는 자주 일어나는 것이 아니나 돈주고 듣는 입장에서 심히 신경쓰임 이번 업데이트 후에도 해당 오류 유지된다면 타 업체로 교체 고려해보려함,0,2
11196,몇번 재실행하다 보면 로그인까지 풀려서 로그인하시겠습니까 라는 창이 먼저 떠요,0,2
11197,로그인 히려면 네트워크에 연결되어 있지 않습니다 라고 로그인도 못해요,0,2
11200,지니 유플과 제휴하여 오랜동안 쓰고 있는데 연결문제는 정말 스트레스로 이어진다 가장 중요한 요소중 하나인 끊김현상과 연결문제는 지니를 이용하는 고객의 입장에서 충분히 다른 플랫폼으로 갈아탈 의지를 심어주게 만드는 요인이다 음악 백그라운드 재생중 음악 정지와 수정이나 추가 재생등의 이유로 접속하게되면 연결이 안된다 인터넷을 확인하란다 동시에 인터넷은 잘만 되는데 스트레쓰,0,2
11202,아니 데이터 잘만터져서 카톡 페북 인터넷 다하는데 왜 지니뮤직만 인터넷 연결이 안되어있다면서 로그인도 안되고 음악 재생도 안됩니까 한두번도 아니고 시도때도 없이 로그아웃되있고 노래 넘어갈때마다 세션만료됬다하고 참고 계속 사용하고 있는데 이제는 아예 노래 재생을 못하네요ㅋㅋㅋ,0,2
11207,그래서 앱을 삭제 후 다시 다운 받으니 제 재생목록에 있던 곡 플레이리스트 다 사라졌네요,0,2
11208,몇년동안 들었던 노래들 취향별로 곡 순서도 다 기억했던 곡들인데 이렇게 허무하게 날아가 버리니 열심히 정리해둔 갤러리 사진들이 한번에 날아간 것 같은 허무함 마저 느껴지네요,0,2
11209,애초에 앱을 삭제하면 재생목록이 초기화 된 다는 정보도 공지가 안 되어있고 복구할 수 있는 방법 또한 없는 것도 참 아쉽네요 최악의 밤이네요,0,2
11213,실시간 차트 자주 이용하는데 첫화면에 안나오니 좀 불편하네요,0,2
11214,실시간 차트 개선해주세요,0,2
11215,전체 가사보기 로딩이 엄청 느립니다 뭐 노래 가사를 보려면 분을 기다려야 하나 구글링이 더 빠름 곡마다 가사 로딩시간 다르고 음악 재생시키려고 위젯 실행할 때도 반응 속도 느리고 로그인속도도 느려서 몇번 분 미리듣기로 노래 끊김,0,2
11217,서버 관리 진짜 최악 후기본적으로 어플 자체도 무거운 편 한번이라도 깔끔하게 넘어간 적이 없음 항상 딜레이가 존재 개발문제인지 서버쪽 문제인진 내 분야가 아니니 할말은 없다만 개인 고객의 통신망이 원인이라는 건 폭탄돌리기도 아니고 뭔 답변이 이리도 무책임한지 결론 노래 들을 때마다 고구마도 같이 먹으면서 들을 수 있는 무료 급식소 어플,0,2
11218,아니 갑자기왜 재생목록에 있다는 이유만으로 검색한 노래를 못 듣는거죠,0,2
11219,중복된다해도 재생 가능했는데설정가서 고치면 듣고자하는 곡이 목록에 계속 늘거아니에요,0,2
11220,중복과 관련된 탭을 더 만들어 주시던가 해야죠 듣는 노래며 아티스트가 하 까지 다있는데 중간중간 알아서 찾아라 이건가요 다시 돌려주세요ㅠㅠ,0,2
11226,진짜 짜증납니다 엠넷에서 지니로 바뀌고나서는 데이터에 연결되어있지 않다고 접속안되는 일이 허다합니다,0,2
11227,기능 문제 때문에 삭제 설치 반복하다가 짜증나서 접속하기 싫습니다,0,2
11228,다른건 다되는데 왜 지니만 접속이 안되냐고진짜 매달 돈은 돈대로 내고 올려주기로 한 앨범은 올려주지도 않고 짜증나는일이 많습니다,0,2
11231,현재듣고있는 앨범 플레이리스트에선 곡 삭제 기능도 없고 정말이지 퇴보했네요,0,2
11234,엠넷쓰다가 서비수종료되서 강제로 넘어왔는데 지니로 전환하기 눌러도 재생목록이며 플레이리스트며 최근들은곡들도 전부 복구되지도 않았네요,0,2
11235,참나 ㅋ 재생목록에 있던거 자동으로 보관된다고 했는데 텅텅 비어만 있던데 어떻게 해야할까요 이참에 탈퇴할까 심각하게 고민중입니다,0,2
11256,기능 개선 시급합니다,0,2
11258,왜 곡 가까이 채워넣고 랜덤재생을 해도 항상 비슷한 노래만 나오나요,0,2
11259,지니가 랜덤재생을 골고루 못하고 있어요,0,2
11262,랜덤재생 시 항상 같은노래만 나오는데 무슨기준인지도 모르겠네요,0,2
11263,한번에 길어야 분 듣는데 매번 비슷한 패턴으로만 나옵니다 안나오는 노래는 찾아서 눌러야 들을 수 있어요,0,2
11266,전혀 관련도 없는 노래들이 제목만 겹친다고 검색창 밑에 우루루 뜨다보니 자기가 원하는 노래를 찾기 위해 검색어 모두 입력해야 하기 때문 구매 후 다운로드 방식 바로 다운로드 받는 방식으로 바꿔야 함 이용권 있는 사람들은 곡 차감이 되는걸 이미 알고 다운로드를 받는데 굳이 구매 확인을 더 한다 이건 직관적이지 못함,0,2
11267,게다가 구매만되고 다운은 못받는 경우도 종종 생김,0,2
11273,데이터로 사용하고 무제한으로 사용하고있어 끊길일이 없지만 데이터연결이 안되었다고 나오거나 로그인이끊겨 분듣기만 가능하다,0,2
11304,선택곡 재생을 하면 순서대로만 재생되다보니 플레이리스트 아래쪽에 있는 음악까지 재생 되려면 어느정도 시간이 필요합니다,0,2
11317,앱에 새로운 시도를 하는 건 좋다고 생각하나 이미 기본적 기능들에 문제가 있어요,0,2
11320,게다가 가끔은 심심한지 음악 재생 중에 멋대로 로그아웃을 해서 맥이 탁탁 풀리네요,0,2
11348,도대체 유사곡 선정 기준이 뭔가요 타음원 앱 사용하면서 만족하다가 통신사 변경후 지니뮤직 써보고 있는데 유사곡이라고 나오는것들의 연관성을 도대체 알수가 없네요,0,2
11349,그냥 장르만 갖고 대략적인 연도구분도 없이 뽑아내는건지 충격적이네요,0,2
