,document,label,label2
5658,너무 심해요,0,0
5659,너무 심해요,0,0
5661,밑에 답글 달아주싱거보니까 폰 재부팅하라고 하시던데 재부팅해도그렇고 어플 강제종료했다가 다시켜도 순간만 잘돼고 또 같은문제 반복돼요 해결 좀 해주세요,0,0
5662,짜증나죽겠어요ㅜㅜ,0,0
5677,전에도 이런 적 있었는데 그때는 곡이 별로 없어서 다시 넣을 수 있었지만 지금은 곡이 넘어가서 일일히 다 찾아야해요,0,0
5679,멜론에서 지니로 넘어왔더니 이게 뭡니까,0,0
5680,진짜 너무 짜증나요,0,0
5681,노래 찾는게 얼마나 노동인데 ㅠㅠ 좋아요,0,0
5682,개의 곡에서 곡을 찾아내야 합니다,0,0
5683,참 잘 돌아가네요,0,0
5700,다른 앱 쓰다가 지니로 왔는데 그게 가장 불편하네요,0,0
5701,또 다운로드가 아닌 앱에 노래를 저장해서 데이터 없어도 들을 수 있는 서비스는 없나요,0,0
5703,저는 아이폰 하나만 사용합니다,0,0
5705,답변 저희도 알수가 없답니다,0,0
5706,그럼 ㅆㅂ 돈주고 사용하는데 알수없으면 해지해야지 ㅡㅡ 바로해지했습니다,0,0
5707,고객센터 ㅆㅂ 지나가던 중딩도 하겠다,0,0
5708,그따구로 할거면,0,0
5709,곡 검색 후에 리스트가 뜨잖아요,0,0
5711,아이돌을 좋아하는 청소년입니다,0,0
5713,그리고 유튜브 동영상 볼때도 소리는 꺼져도 음악이 켜져있게 부탁드려요ㅠㅠㅠㅠㅠ,0,0
5721,저만 이런가 싶기도 하여 어플을 지우고 깔아봐도 똑같습니다,0,0
5723,돈주고 노래를 듣는건데 이럴때마다 짜증이 나네요 노래를 시간 듣는것도 아니고 이동시간에 잠깐 듣는건데 그 시간마저도 노래도 못들으니까 정말 짜증납니다,0,0
5724,아이패드 프로가 얼마전에 나와서 환영할만한 일입니다 하지만 반쪽짜리임이 분명하네요,0,0
5732,음년은 쓰고 있는거 같은데 솔직히 말하자면 가끔 줄간 가사가 안된다 거나 자잘한 오류 이런게 빼면 나쁘지 않게 쓰고 있어요 ㅎㅎ,0,0
5735,어떻게 된건가요,0,0
5751,사과쓰는 학생인데요ㅡㅡ,0,0
5766,다 보존해준다고 해서 멜론이나 타 원탑 회사들로 안넘어가고 전환한건데 황당하네요,0,0
5772,무료도 아니고 유료로 듣는데 제공 서비스가 너무 안좋네요,0,0
5775,재생목록에 추가해서 듣거나 목록 교체될거면 리스트 구분해놓은 의미가 없지않나요,0,0
5783,원래 잠금화면시에도앨범아트에 가사가 나오던걸로 아는데며칠전부터 지원이안되는데어떻게 설정하나요 ㅠㅠ,0,0
5792,이런점은 멜론이 진짜 훨 낫네요,0,0
5794,진짜너무 짜증나고 너무 화납니다 앱을 쓰라는건가요 말라는건가요,0,0
5795,한두번도 아니고 하나에 핸드폰에서만 그런게 아니라 다른 핸드폰에서도 똑같은 증상이 나타납니다,0,0
5798,이런 증상이 여러번이니 리뷰에 남깁니다,0,0
5801,한 두번도 아니고 이런 음악어플은 처음입니다,0,0
5815,후 이거때문에 자꾸 앱 자체를 껐다켰다 해야해서 다른 앱으로 갈아타고 싶어집니다,0,0
5821,아이폰을 쓰는 사람인데요,0,0
5822,안드로이드랑 아이폰이 잠금화면이 다르더군요,0,0
5830,빨리 저 거지같은 차트 좀 해결해주세요,0,0
5831,그러면 재평가하러 올게요,0,0
5833,진짜 왜요 도대체 왜 진짜 이해를 할 수 없네요,0,0
5837,제발ㅠㅜㅠㅠㅠㅜ,0,0
5842,확인부탁드립니다,0,0
5843,확인부탁드립니다,0,0
5847,최신 노래 듣는거 좋아해서 지니챠트 자주 듣는데 특정가수가 상위순위를 랭크해버리면 듣기 싫어도 듣게 되네요,0,0
5857,어떻게 된거죠,0,0
5858,어떻게 된거죠,0,0
5861,지니뮤직 첫달 원이라고 해서 다음달에 자동결제인줄모르고 이용권 구매했는데 지니뮤직이 저랑 좀 안맞아서 해지할려고했는데 해지 불가라고하네요 ㅋㅋ,0,0
5862,다음달 자동결제라고 크게좀 해두던가 돈때문이아니라 앱이 저랑 안맞아서 바꿀려고 며칠 듣다 안듣는데 해지 불가라니 학생이라 돈도 별로 없고 듣지도않는 거 한달 더 돈내라니 이메일 보내도 기계가 복붙해서 보내시나봐요 해지 부탁드립니다,0,0
5870,뉴개월 원 이용권 구매했습니다,0,0
5871,개월 되는 날 자동으로 정가 결제 되었고 이번달까지만 들으려고 하는데 해지불가라고 뜨네요 해지하려면 어떻게 해야 하나요,0,0
5879,어플 지우고 다시 설치하려고 해도 재생목록때문에 지금 해보지도 못하고 있어요,0,0
5880,해결해주세요,0,0
5881,해결해주세요,0,0
5882,제가 앱을 처음 시작했는데닉네임을 설정하라고 하더라구요,0,0
5888,어이가없네,0,0
5891,그래야 계속이용할지안할지 결정하게요,0,0
5902,어제결재했는데 다른걸로갈아타고 싶은마음 퍼까지왔습니다,0,0
5903,빠른해결부탁드려요,0,0
5911,통신사가 혜택많아서 계속 쓰는데 에서 혜택볼수있는 지니뮤직어플은 너무 엉망이에요,0,0
5913,매번 이러니깐 좀 짜증나네요,0,0
5915,저만 그런줄 알았는데 지니쓰는 다른 친구도 계속 그래서 그냥 꺼버렸대요 돈주고 버벅거리는 앱 쓸거면 그냥 돈 더주고 다른 앱 쓰는게 나을거 같아요,0,0
5918,운영체제 특성상 불가한건가요ㅠㅠ,0,0
5920,불편해요,0,0
5921,불편해요,0,0
5922,불편해요,0,0
5923,불편해요,0,0
5924,불편해요,0,0
5925,불편해요,0,0
5926,불편해요,0,0
5927,불편해요,0,0
5928,불편해요,0,0
5929,불편해요,0,0
5941,요금도 저렴하고 혜택도 많아서 잘 쓰고 있다가 이용권을 다시 구매하려하니 바로 두가지 요금제가 떠서 뒤로가기 해도 지니 홈만 떠서 두개 중 싼걸로 눌렀는데 결제라뇨 저번엔 이용권도 모바일로 여러가지 뜨고 했는데 어이가 없습니다,0,0
5951,차라리 노래재생 화면이 자동으로 안뜨면 모르겠는데 진짜 짜증납니다ㅠㅠ,0,0
5955,다시 까면 될거 같긴한데 재생목록모아논 곡 때문에 삭제를 못하고 있습니다,0,0
5956,그래서 업데이트 다시 되기를 기다리고 있는데 어떻게 해야되는지 ㅠ,0,0
5963,빨리 어떻게 해주세요,0,0
5966,익숙해지지 않아요,0,0
5971,왜 이런 걸까요,0,0
5974,사람들이 왜 멜론을 더 많이 쓰는지 알것같습니다,0,0
5975,진짜 일 그따구로 하지마세요,0,0
5981,이거 여기다 말해도되는거죠,0,0
5983,제발 왜 멜론에만 있죠,0,0
5987,돈 내고 이용할 가치가 있게 합시다 평점 안주고 싶은데 안주면 글을 못써서 개 줍니다 빠른 개선 부탁드릴게요,0,0
5988,디자인 바꿀 생각하지 말고 있는 앱이나 관리 잘하세요,0,0
5989,태어나 처음으로 리뷰 써보네요,0,0
5991,이 정도면 심하지 않나요 보니까 이런 문제로 스트레스 받는 사람 한둘이 아니던데 제발 어떻게 좀 하세요,0,0
5992,조만간 다른 음악어플로 갈아탈 생각 진심으로 많아요ㅋㅋ,0,0
5994,월 일에 결제를 하고 이용 하려하는데 할 수 있는건 분 미리 듣기 뿐이에요,0,0
5995,노래 듣고 싶어서 결제했는데 말이에요,0,0
5996,이용권 못쓰고 소멸 되는건 아닌지 걱정되요,0,0
6005,덕분에 유투브 프리미엄에 가입해 무료함을 달래고있답니다 일처리도 못하면 돈벌지말아야죠 정신 차리세요,0,0
6006,어떡해 매번 이럽니까,0,0
6008,개월 할인해준다,0,0
6009,길래 가입했는데 그거 끝나면 바로 갈아탈예정,0,0
6014,당장 해결해줘요,0,0
6029,참을성이 강한 사람만 쓰세요,0,0
6030,근데 아마 스님도 빡쳐서 폰 던질듯 글고 출퇴근 시간 주말 이럴때는 더 안됨,0,0
6032,어휴,0,0
6033,어휴,0,0
6035,언제 고쳐주실 건가요 이것때메 진짜 갈아타고 싶어 죽겠네,0,0
6040,엠넷회원이었다가 지니랑 합쳐지며 지니를 잘 사용하던 회원인데요,0,0
6041,업데이트할때 안되길래 앱을 지웠다,0,0
6046,국내 한 여름에 다 질질짜는 발라드로 채워진게 이해가 어려움,0,0
6047,걍 네이버 뮤직앱 베껴 쓰세요,0,0
6048,차에 연결해서 카플레이 사용중인데요,0,0
6053,뭐죠,0,0
6054,뭐죠,0,0
6056,노동요 리스트 만들어서 배속으로 듣는데 유지가 안돼서 슬픔,0,0
6058,퇴근 시간 이럴때 몇번 오류나서 노래 못듣고 그랬는데 이용자들한테 보상도 안해주시잖아요,0,0
6061,화면이 위아래 너무 끝까지 가버려서 플레이어 리스트 편집 버튼도 누르기 너무 힘들고 밑에 홈바 에도 다 걸치게 되어있네요,0,0
6062,언제쯤 업데이트 되는지,0,0
6063,오랫동안 다른 음악 어플사용하다가 최근 지니로 갈아탔는데 최악이네요,0,0
6073,이런 게 계속 떠요 업데이트 이후부터 ㅠㅜㅜㅠ,0,0
6076,복구방법 없으면 멜론갈꺼에요,0,0
6077,아니 어떨 때는 댓이 안 들어가진다고요다른 사람이 다른 사람 댓에 쓴 댓이 안 들어가져요,0,0
6078,일해주세요,0,0
6084,제발 이것만은 안하면 안될까요,0,0
6087,멜론에서는 이 점이 됐거든요,0,0
6090,재생목록 다운목록 자꾸 들어가는 것도 헷갈려요,0,0
6093,정리가 되었지만 정리가 안된 느낌 ㅠㅠ 나머지는 만족합니다,0,0
6097,진짜 최악의 음악어플 ㅋㅋㅋㅋ 이딴 어플은 무료로 쓰라고 해도 안써요탈퇴하고 멜론으로 갈아 탑니다,0,0
6099,이런 리뷰 작성해본적 한번도 없는데 처음으로 답답해서 남깁니다,0,0
6100,일시적 오류 아마 지니에서도 알고 있는거같은데 당장 오류 수정해야하지 않나요,0,0
6102,엠넷이랑 통합 되면서 지니를 쓰게 되었는데요,0,0
6107,제발ㅠ,0,0
6109,제가 설정에서 못 찾는건지 뭔지,0,0
6113,진짜 제발요,0,0
6114,싱가포르 이용자 입니다,0,0
6121,못고치면 못고친다고 하세요,0,0
6122,그럼 안쓰면 되니까,0,0
6131,이런 기본적인 문제들은 빨리빨리 해결안돼요 왜 자꾸 이러죠 이용하는데 불편해서 쓰겠습니까,0,0
6132,꽤 괜찮았었는데 요즘은 낭비같아요,0,0
6136,내돈내고 듣는건데 너무 관리 안되는듯,0,0
6149,저는 지니뮤직을 잘쓰고있던사람인데요,0,0
6151,조금있다가 다시 나오는것도 아니구요,0,0
6153,수정하는이유는 아직도 이게안고쳐졌습니다,0,0
6154,빨리좀고쳐주세요,0,0
6158,정말로요,0,0
6167,어쨌네,0,0
6169,주말에 발견하면 전화가능한 월요일까지 기다려야 하는데 진짜 완전 불편해요,0,0
6170,컴퓨터로도 안되고 진짜 불 편 합 니 다,0,0
6172,스트리밍 이용하시는 분들은 재생목록 유지하려면 절대로 어플 지우지마세요,0,0
6175,저만 그런것도 아니고 사용하는 다른 친구도 그러는데 거의 달 전 부터 이런현상이 생기네요 해결좀 부탁드립니다,0,0
6178,내돈주고 들으면서 왜 이런 불편을 겪어야하는지 모르겠네요,0,0
6195,다른 음악 앱들처럼 어서 지니도 해주세요,0,0
6197,지금 통신사를 유플러스를 쓰고있는데 가족들도 유플러스 이건든요 근데 저만 노래를 공짜로 못듣는데 이거 하는방법이 있을까요,0,0
6198,엊그제 이용권이 지급이 되었는데 웹에 들어가서 확인해보니까 이용여부가 취소로 되어있는데 어떻게 해야하죠,0,0
6199,노래를 들으려다가 자꾸 이용권 구매하라고 해서 답답해요,0,0
6203,쓰지도 않고 돈만 나가는 느낌도 드네요,0,0
6204,지니 개발자야,0,0
6206,안그래도 짜증나는 출근시간 그나마 노래들으면서 잠깐 걷는 시간이 위안이다 지니를 켠다,0,0
6211,잘된다,0,0
6214,해지불가라고 떠서 네이버에 쳐봤는데 뉴달 원은 개월정도 사용해야 해지가 된다고하네요,0,0
6215,근데 저는 이번달 한달만 딱 쓸려고했는데 정말 해지 불가능할까요,0,0
6221,이거 ㅠㅠ,0,0
6223,개빡침,0,0
6226,어이가 없어서 상담원 전화했더니 전부다 통화중이라고해서 분동안 안내음성만 듣고있었는데 결국 연결안되네요 덕분에 크리스마스에 기분더럽네요,0,0
6228,어플 지웠다 깔아도 마찬가지입니다,0,0
6231,처리 부탁드려요,0,0
6233,제발 절대 지니 쓰지마세요,0,0
6235,하 진짜 짜증나,0,0
6238,제가 실수로 일 음악감상 이용권을 결제해버렸는데 결제취소를 진행해주시면 감사드리겠습니다,0,0
6244,이런지 몇개월 째인지는 잘 모르겠는데 다른 평가에도 여러번 답글을 달았지만 고쳐지지 않는 것 같네요,0,0
6247,그래도 잘 쓰고 있습니다,0,0
6250,됴타참됴타애플이 호락치 않아서 업뎃이 어려운거 백번 이해합니다,0,0
6255,이정도면 어플에 문제있는거 아닌가요개발자님들은 이어플 쓰고계시는건지지금 분째 먹통인데 어떻ㄱㅔ 좀 해주세요,0,0
6258,혹시 제가 못찾는건지 ㅜㅜ 알려주세요,0,0
6259,예전처럼 삭제하는 방법,0,0
6260,지금 아이폰 쓰고 있구요,0,0
6265,이대로 가다가는 유튜브레드를 쓰던지 멜론을 쓰던지 넘어가야겠네요,0,0
6270,아이폰 사용중입니다,0,0
6272,다른곡을 선택해도 지속됩니다,0,0
6273,어플을 완전히 종료 후 재접속 시 해결되긴 하지만 꽤나 자주 이러다보니 꽤나 불편합니다,0,0
6275,제가 엘지 유플러스 쓰는데 데이터 스페셜로 요금제 변경하면 지니 뮤직 무료인데요,0,0
6276,이거 어떻게 변경하나요지금 매월 결제로 되어있는데요 ㅠㅠ,0,0
6277,요금제 변경하면 자동으로 바뀌는건가요,0,0
6284,지니 사용한지가 년정도 된것같은데 이번에 업뎃하고 너무 짜증나서 리뷰 처음으로 적겠습니다,0,0
6288,군요금제 사용중입니다,0,0
6289,지니뮤직이 무료라서 사용했는데 어떻게 지니뮤직을 무료로 사용할 수 있나요,0,0
6295,아이폰이 근처에 있으면 되고 아니면 음악재생이 전혀 안되고 핸드폰을 놔두고 다니는 일이 많아서 너무 답답하네요 지니 말고 네이버나 다른 데이터 쓰는 앱은 잘됩니다 ㅠ,0,0
6302,리뷰 작성을 잘 안하는 편인데 남겨요,0,0
6322,갤럭시 쓸땐 됐는데 아이폰은 안되네요 ㅇ,0,0
6323,애플 정책 때문에 그런가,0,0
6328,음악을 틀면 잠금화면에 그음악 자켓이 나오지 않 습니까,0,0
6336,하루에 번 정도 혹시 그냥 제 폰 문제인가요,0,0
6344,업데이트 할 수록 불편함은 사용자 몫이죠,0,0
6351,가 계속뜹니다,0,0
6352,지니를 사용하고 계속이러고있네요,0,0
6365,제발요 ㅠㅠㅠ,0,0
6389,저번엔 네시간 정도 걸렸는데 약정 때문에 억지로 지니 써야되는게 너무 열받네요 멜론 반만큼만 합시다,0,0
6393,그럼 안정적일땐 언젠데요,0,0
6396,제곧내핸드폰 저장공간이 부족해서 앱 정리 중인데요,0,0
6397,재생리스트에 곡을 줄여도 문서 및 데이터 용량이 안줄어드네요 앱이 기가 정도 차지하는데 문거 및데이터 크기 줄이는 법 알려주세요,0,0
6401,웹에서 이용권 해지 설정 없음 무조건 앱 깔아야만 함이용권 해지하려고 보니까 이미 결제됐다고 해지 안됨 ㅋ,0,0
6402,정기결제 설정이라면서 이번달 결제됐다고 해지 안되는건 무슨경우임,0,0
6403,어디서 해지하란 말임,0,0
6404,개 쓰레기같음 ㅋㅋ,0,0
6405,지니뮤직 기가지니 시스템 다 개구림 빨리 이용권 해지해주고 환불이나 해주세요,0,0
6406,이용권구매 결제 취소를 하고 싶은데 어디서 어떻게 하는지 너무 어렵습니다ㅠㅠ,0,0
6407,쉽게 좀 가르쳐주세요ㅠㅠ,0,0
6429,제발 제일 기본적인 부분이 이러면 어쩌자는 거예요,0,0
6430,설정화면을 봐도 찾을 수가 없네요,0,0
6433,이용권 구매할때마다 오류인건지 따로 문의해야하고뭔가 시스템이 바뀐건가요 ㅠㅠ,0,0
6438,사용하는데 너무 불편하네요,0,0
6454,제돈주고 듣는거면 이런경우는 없어야되는거 아닌가요 한두번도 아니고 몇번이나 이러니 정말 미치겠네요,0,0
6455,멜론년넘게 사용해도 단 한번도 이런적 없었는데 지니는 개월도 안됐는데 한달에 한번꼴이네요 ㅡㅡ,0,0
6460,광고만 점점 커지고,0,0
6469,걍 일일권내고 방문자로 듣지,0,0
6488,다음 업데이트 때도 이러면 갈아타겟습니다,0,0
6494,피드백이라도 빨리 해주세요ㅠㅠ,0,0
6498,그리고 업데이트 관련 코멘트를 보니 소듕하다느니 이런 표현말고 좀 정확하고 정확한 국어를 써주셨으면 좋겠어요,0,0
6499,장난치는것도 아니고,0,0
6506,제가 개발자가 아니라 저도 모르고 하는 소리겠지만 제발 좀 이용할 수 있게끔 해주세요,0,0
6511,별 하나도 아까움,0,0
6512,별 하나도 아까움,0,0
6513,별 하나도 아까움,0,0
6514,별 하나도 아까움,0,0
6517,제 폰기종은 아이폰입니다,0,0
6520,이런게 뜨는데 이거 왜 이러는거죠,0,0
6528,이거 때메 멜론으로 갈아탈까,0,0
6529,생각중입니다,0,0
6534,개빡친적이 한 두번이 아님 내돈 내고 이용하는데 이딴 서비스라니 미친게 분명함ㅗ,0,0
6535,뭐 버그겠죠,0,0
6561,이런 문제는 좀 빨리 고쳐주셨으면 합니다,0,0
6562,멜론에서 갈아탄지 얼마 안됐는데 다시 갈아 타고 싶어지네요,0,0
6570,이거 너무 촌스럽고 이상해서 어플 숨겨 버리고 싶어요ㅜㅜ,0,0
6573,엠넷 정말 좋아서 잘썼었는데 지니로 서비스 이전 되면서 옛 엠넷 계정 데이터도 복구 안되고 그냥 그려려니 하며 지니 오랫동안 그냥저냥 쓰고 있는데요,0,0
6574,지니로 이전 되기 전부터 지니 사용성 정말 안좋다고 느꼈는데 계속 이용할수록 화나는 일만 자꾸 생기네요ㅡㅡ,0,0
6575,무튼 엠넷어플 재개 해주시던지 그냥저냥 써볼테니 제 옛 엠넷 계정 복구 해주세요,0,0
6576,지니뮤직 통신사 제휴때문에 사용중인데 휴대폰에서는 앱 잘됩니다,0,0
6581,돈날리는 중임 심지어 주말이라 고객센터 문의도 안됨,0,0
6588,며칠 전 새벽 점검을 하셧는데도 계속 사용에 불편감이 들어 실망입니다,0,0
6589,빠른해결 부탁 드립니다,0,0
6594,조금만 신경써주시면 감사하겠습니다,0,0
6606,힘들어요 ㅠㅠ,0,0
6612,진짜 요금제만 아니었으면 안쓸것같음,0,0
6615,업데이트한지 얼마되지도 않았는데 제더로좀해주세요,0,0
6618,아이폰사용자인데요,0,0
6620,빨리고쳐주세요,0,0
6622,진작 버렸다 정신 좀 차리고 앱 관리 좀 했으면 별하나 주기도 너무 아까움 만족하는 구석이 도 없는데 별 하나씩이나 줘야 하는지,0,0
6623,앨범에 담는거밖에 없더라구요,0,0
6624,어떻게 올플레이를 재생하는지는 모르겠네요,0,0
6632,애플 뮤직보다 못한 수준임,0,0
6645,저는 꾸준히 지니만 계속이용중인데요,0,0
6654,이번에 새벽시간 시간 동안 업데이트하길래 개선되는 줄 알았드만,0,0
6655,더 심각할 뿐이네요,0,0
6658,이거 어떻게 해야되나요,0,0
6666,업데이트를 통해 해결할게 아니라 애초에 어플 설계 자체가 잘못 된것 같은데 개발자들 징계 때리시던가 처음부터 싹 갈아 엎어서 새로 어플을 만드는게 나이 보입니다,0,0
6674,이럴거면 요금 다시 내놔요 짜증나네 진짜빠른 시일내에 버그 수정해주셔야겠어요,0,0
6678,내가 다른건 이해해도 어떻게 노래 어플에서 노래 재생이 계속 오류가 뜨죠지니팩 같이 저렴한 가격에 이용하시려고 하시는 분들 다시 고민하세요,0,0
6679,기본적인 제 기능도 못하는 서비스니까요,0,0
6681,점수가 낮네요,0,0
6686,그래도 안됨,0,0
6687,홈페이지에가서 공지사항 보는데도 올라온것도 없음 ㅡㅡ,0,0
6688,뭐 어쩌라는거임,0,0
6689,아 진짜 개스트레스 받는다 공지ㅎ라도 올리던가 답딥해 미치겟네,0,0
6696,아님 제폰 문제던가,0,0
6698,아님 환불해주시던가,0,0
6699,멜론보다 싸다는 이유로 개월동안 참고 참다가 더이상 열받아서 정기결제 취소했습니다,0,0
6705,뭐에요 오류인가요 지니쓴지일주일도안됫는데 계속이런식인거면 삭제해버리고싶네요ㅡㅡ,0,0
6706,지니 너무 잘 쓰고있는데요,0,0
6727,불편해서 못쓰겠어요,0,0
6728,몇년째 지니쓰는데 몇년째 이러네요,0,0
6729,점유율이 지니보다 한참 뒤떨어지는 벅스도 나왔는데단독앱 개발중인지 아니면 계획이 전혀없는건지 알고싶습니다,0,0
6744,요새 사재기들 때문에 차트가 의미가 없네요,0,0
6748,환불 안돼나요,0,0
6756,계속 이러면 자동결제도 해지해야겠네요,0,0
6760,엠넷이 편햇어요,0,0
6768,멜론 쓰다가 넘어왔는데요,0,0
6774,무슨일이죠,0,0
6776,무제한 쓰는데 매달 나가는 요금이 한두푼도 아니고빨리 서비스 개선좀 해주세요 ㅡㅡ,0,0
6783,년 넘게 썼는데 최근 달동안 여러번 이런 현상이 나타나서 너무 불편하네요,0,0
6786,멜론에서 넘어왔더니 이건 뭐 다시 멜론으로 가세요 하는꼴이네요,0,0
6787,최근에 나의소녀시대 듣지도 않았는데 계속 떠 있네요,0,0
6793,꼭 ㅠㅠ,0,0
6796,진짜 살면서 처음이야,0,0
6801,간혹가다가 깜짝놀랐네요,0,0
6808,제대로 일좀 하세요ㅡㅡ,0,0
6815,솔직히 업데이트 통신사 에러때문에 이용이 불가 또는 불평할때마다 통신사 요금제만 아니면 다시 원래 쓰던 멜론으로 돌아가고 싶은 마음입니다,0,0
6822,뒤지게 불편했는데 왜 무슨 이유로 왜 넣음 다른 사람도 불편해하고 하면 좀 개선할 생각을 하셈 다음 결제까지 안 바뀌면 그냥 멜론으로 갈아탈 거임 ㅅㄱ,0,0
6824,다른 어플은 다 잘돼서 폰 문제는 아닙니다,0,0
6831,그런 부분들 좀 신경써주셨으면 합니다,0,0
6832,아니 저 지니 년차 쓰고있는데요,0,0
6833,이게 한 두번도 아니고 노래 몇 백개 좋은것만 정리해서 담아놓으면뭐해요,0,0
6837,이거 빼면 지니가 짱인데 이거 때문에 짜증나서 지니 안쓰고싶어져요ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,0,0
6844,이용권 주지 말고 그냥 환불 해주세요,0,0
6845,최대한 빨리 해주세요,0,0
6846,좋아하는 가수가 컴백해서 노래 들을려고 결제 했다가 괜히 돈만 날렸네요,0,0
6847,토요일에 결제 했으니까 빨리 확인 부탁드려요,0,0
6848,저만 그러는지 모르겠는데 버즈 플러스 사용중이고 아이본사용중입니다,0,0
6860,몇년 잘썼는데 이번달 까지만 하고플로로 옮깁니다,0,0
6864,멜론은 안그렇던데,0,0
6865,앱을 재설치 해도 마찬가진데 왜그런걸까요 입니다,0,0
6869,지난번에도 이런 똑같은 문제로 고객상담문의넣었는데 답변도없고 ㅋㅋ 진짜 운영 그지같네요,0,0
6874,개선도 안하고 의견만 내라면 뭐어쩌란겁니까,0,0
6881,아이폰플러스 사용자 입니다,0,0
6888,내가 진짜 욕나오게 해주시네요,0,0
6889,가면 갈수록 심각한거 같네요,0,0
6891,실내도 아니고 야외에서도 안터지는건 뭔가요,0,0
6901,몇달 지켜 보고 있는데 보상을 해주던가,0,0
6902,아님 잘 고치던가 통신사는 지니쪽으로 문의 하라 하고 지니는 연결 안되고 장난 똥때리네,0,0
6903,몇달 지켜보고 통신사랑 지니 갈아탄다 멜론 으로 멜론은 이러진 않을꺼 아님,0,0
6916,월 일부터 시작 된다고 무슨 이용권이 사전 예약 됐는데 이거 취소하고 싶어요,0,0
6917,예약 할 생각 없었는데 렉 걸려서 잘못 눌린 거예요 ㅠㅠㅠㅠ,0,0
6919,최근 평들보니까 이런 평 있던데 돈내고 듣는건데 빨리 고쳐주셔야하는거 아닌가요 몇일 째 이러니까 진짜 짜증나고 화나내요,0,0
6924,개월 끊어놨는데 그동안 이런 현상 개선 안된다면 멜론으로 갈아타겠음,0,0
6925,그리고 재생목록 랜덤으로 해놓으면 노래가 개가 넘게 있는데 특정 노래만 계속 반복됨 확률이 어떻길래 이러는거냐,0,0
6927,원가사가 열이 나는거죠,0,0
6928,열이 받는거죠,0,0
6930,약간 가사들이 다 구글 번역돌린거처럼 나와요ㅠ티아라처음처럼 듣고 있었습니다,0,0
6931,아이폰의 다크모드에 일관적으로 적용되는 다크모드의 유무도 나쁘지는 않습니다,0,0
6937,가끔씩 이러던데 좀 이용하는데 불편함이 있네요,0,0
6939,왜그런거죠,0,0
6940,왜그런거죠,0,0
6941,왜그런거죠,0,0
6942,왜그런거죠,0,0
6943,왜그런거죠,0,0
6944,왜그런거죠,0,0
6945,왜그런거죠,0,0
6946,왜그런거죠,0,0
6947,왜그런거죠,0,0
6948,왜그런거죠,0,0
6949,왜그런거죠,0,0
6950,왜그런거죠,0,0
6951,기기를 끄고 키고 반복해도 똑같아요 ㅠㅠ,0,0
6957,뭐하자는거죠,0,0
6958,전 지금 미디어팩 사용중입니다,0,0
6963,그것도 하필 출근시간대 오류라 더 짜증나네요,0,0
6979,핵 구리게 만들었음,0,0
6984,제가 곡이 곡 정도 있는데 그거때문에 그런건가요,0,0
6997,자주 이러는 것 같은데 좀만 신경 써주세요 ㅠ,0,0
6998,제 핸드폰이 이상한 줄 알고 다른 것도 다 켜봤는데 지니 뮤직 말고 유튜브나 멜론은 노래가 다 잘 나오더라구요,0,0
7001,취소하려면 어디에 연락해야하나요 연락처좀알려주세요,0,0
7002,아이폰사용자입니다,0,0
7004,기종은 아이폰입니다,0,0
7027,문구뜨고 저 말고 다른 사람들도 같은 문제로 많이 리뷰 작성한거같은데 왜 앱 개선이 안되는지 모르겠네요,0,0
7028,너무 불편하고 노래 들을때마다 짜증납니다 다른건 다 좋아요,0,0
7038,부탁드립니다,0,0
7039,부탁드립니다,0,0
7040,부탁드립니다,0,0
7041,부탁드립니다,0,0
7042,부탁드립니다,0,0
7043,부탁드립니다,0,0
7044,부탁드립니다,0,0
7045,부탁드립니다,0,0
7046,부탁드립니다,0,0
7047,부탁드립니다,0,0
7048,부탁드립니다,0,0
7049,부탁드립니다,0,0
7051,그래서 내폰이 문제인줄알고 삭제했다가 다시 깔았는데도 나아진게 없음,0,0
7056,월일 오전 시 반이구요,0,0
7057,출근하면서 노래 들으려다 짜증나서 리뷰 작성합니다,0,0
7064,잘 해야죠,0,0
7071,매일 사용하는 어플인데 테스트 안해보셨나요,0,0
7080,조금 불편하네요 ㅠㅠㅠㅠㅠ,0,0
7083,하지만 애플워치 단독 재생이 기다려도 되지않아서넘어갈까 고민중에있습니다,0,0
7084,벅스 바이브 멜론 등 애플워치 단독재생이 업뎃되었습니다 지니도 계획이 있는지 언제쯤인지아니면 넘어가려고 합니다,0,0
7085,답좀 주세요,0,0
7096,왜 이런 현상이 일어나는건지 해결방법이 있을까요 지니 쓰기 시작한거 계속 잘 쓰고 싶습니다ㅠㅠㅠ,0,0
7102,돈 아끼려고 하다가 답답해 죽겠네요,0,0
7113,그것도 사람들이 많이 이용하는 출근시간대에ㅎㅎ 이번만 이러는 것도 아니고 한달에 한번 꼴로 이러는데 정말 짜증나고 불편해요,0,0
7114,계속 이런식이면 이용자수 줄어서 손해보는건 지니 측일텐데 왜 오류를 고치지 않는지 궁금할 따름이네요,0,0
7117,앱스토어 결제말고 유플러스 멤버쉽으로 이용권구매하고싶은데 아무리 찾아도 어딨는지 모르겠네요,0,0
7118,통신사포인트 때문에 벅스에서 넘어왔는데데이터 안쓰려고 다운받아 음악 듣는 사람한테는 최악의 어플이네요,0,0
7123,아이폰 아이패드 두개사용중입니다,0,0
